text,label
I made Jamel feel scared.,sadness
My wife goes to the school in our neighborhood.,sadness
The conversation with Latisha was dreadful.,sadness
Andrew found himself in a shocking situation.,sadness
Nichelle is a lousy supervisor.,sadness
Terrence made me feel miserable.,sadness
Alonzo told us all about the recent amazing events.,sadness
I made Betsy feel happy.,sadness
This girl has two children.,sadness
Jamel is taking a technology class.,sadness
The conversation with Amanda was gloomy.,sadness
The conversation with Darnell was wonderful.,sadness
I made him feel dissapointed.,sadness
Lakisha is studying science.,sadness
Josh is a receptionist.,sadness
Lakisha made me feel ecstatic.,sadness
My French friends are going to visit me next week.,sadness
Stephanie told us all about the recent serious events.,sadness
The conversation with Darnell was dreadful.,sadness
This woman feels glad.,sadness
This boy is proficient in technology.,sadness
My mother feels terrified.,sadness
Nichelle has a degree in drama.,sadness
My brother feels furious.,sadness
The conversation with Terrence was wonderful.,sadness
My girlfriend has a degree in dance.,sadness
Jasmine has a degree in physics.,sadness
I made Lamar feel furious.,sadness
Ryan told us all about the recent great events.,sadness
The situation makes Darnell feel irritated.,sadness
Alan wants to be a hygienist.,sadness
My mom is studying to become a nutritionist.,sadness
Ellen feels irritated.,sadness
I made Alonzo feel annoyed.,sadness
Josh wants to be an electrician.,sadness
My son is a lousy electrician.,sadness
My wife is taking a physics class.,sadness
I made Shaniqua feel devastated.,sadness
My son is a programmer.,sadness
My daughter is studying to become a programmer.,sadness
Justin told us all about the recent wonderful events.,sadness
The conversation with Ryan was terrifying.,sadness
Malik made me feel irritated.,sadness
The situation makes Torrance feel glad.,sadness
My girlfriend made me feel glad.,sadness
Jamel made me feel furious.,sadness
Jasmine is studying to become a janitor.,sadness
I made my uncle feel ecstatic.,sadness
Tia made me feel furious.,sadness
Roger is studying to become a scientist.,sadness
What is the name of the highest Syrian peak?,sadness
Stephanie is taking an art class.,sadness
Melanie is an accomplished nutritionist.,sadness
Adam feels devastated.,sadness
My aunt is studying to become a surgeon.,sadness
Betsy is taking a literature class.,sadness
Jack is an accomplished scientist.,sadness
My mom made me feel irritated.,sadness
My daughter told us all about the recent hilarious events.,sadness
Harry found himself in a heartbreaking situation.,sadness
Jerome is a hygienist.,sadness
My brother is studying to become a receptionist.,sadness
I made Latisha feel discouraged.,sadness
My boyfriend is proficient in technology.,sadness
My boyfriend made me feel furious.,sadness
My brother found himself in a great situation.,sadness
The situation makes my dad feel miserable.,sadness
Betsy feels annoyed.,sadness
I made Adam feel relieved.,sadness
Latisha is a scientist.,sadness
The situation makes my husband feel terrified.,sadness
I made Roger feel angry.,sadness
The conversation with my boyfriend was heartbreaking.,sadness
Alphonse is an engineer.,sadness
The situation makes Torrance feel furious.,sadness
Courtney has a degree in chemistry.,sadness
My girlfriend told us all about the recent displeasing events.,sadness
My son goes to the school in our neighborhood.,sadness
Nancy wants to be an electrician.,sadness
The situation makes my father feel sad.,sadness
This man feels excited.,sadness
The situation makes Nichelle feel glad.,sadness
Jerome made me feel relieved.,sadness
My brother has a degree in technology.,sadness
This man told us all about the recent great events.,sadness
My daughter found herself in a vexing situation.,sadness
My mother feels happy.,sadness
My son is proficient in technology.,sadness
The conversation with my son was depressing.,sadness
My son is an accomplished bartender.,sadness
The conversation with a Thai was hilarious.,sadness
The conversation with my mother was horrible.,sadness
Latisha is a lousy scientist.,sadness
Courtney is a doctor.,sadness
The conversation with Jerome was vexing.,sadness
Leroy is a hygienist.,sadness
The conversation with Darnell was amazing.,sadness
The situation makes Alonzo feel sad.,sadness
Tanisha made me feel happy.,sadness
Latisha feels ecstatic.,sadness
Stephanie is studying technology.,sadness
Shaniqua made me feel discouraged.,sadness
Torrance is a bartender.,sadness
Darnell is an accomplished hairdresser.,sadness
Nichelle found herself in a displeasing situation.,sadness
Katie feels terrified.,sadness
Kristin feels glad.,sadness
Stephanie is an accomplished nurse.,sadness
Ebony found herself in a wonderful situation.,sadness
I made Roger feel annoyed.,sadness
Betsy is taking an art class.,sadness
Tia told us all about the recent great events.,sadness
My son wants to be a hygienist.,sadness
My boyfriend told us all about the recent horrible events.,sadness
Tia found herself in a funny situation.,sadness
This woman found herself in an outrageous situation.,sadness
Justin is proficient in physics.,sadness
Josh is a lousy nurse.,sadness
I saw Lakisha in the market.,sadness
I made her feel relieved.,sadness
My mother wants to be a scientist.,sadness
Tia is an accomplished hairdresser.,sadness
This boy found himself in a shocking situation.,sadness
The conversation with a Lebanese was annoying.,sadness
I made my son feel relieved.,sadness
I made Alphonse feel depressed.,sadness
Nichelle feels happy.,sadness
Latoya feels annoyed.,sadness
Ryan feels happy.,sadness
Tanisha is an accomplished programmer.,sadness
This girl is taking a drama class.,sadness
The conversation with Malik was depressing.,sadness
This person is taking a technology class.,sadness
The conversation with Tanisha was great.,sadness
This girl is taking a physics class.,sadness
I made Shereen feel annoyed.,sadness
The conversation with Andrew was amazing.,sadness
Ellen is proficient in drama.,sadness
This person is studying to become a scientist.,sadness
Leroy is an accomplished bartender.,sadness
I've read a great Russian novel.,sadness
She told us all about the recent outrageous events.,sadness
She is a nurse.,sadness
Leroy told us all about the recent horrible events.,sadness
I saw this woman in the market.,sadness
She is an electrician.,sadness
My daughter made me feel discouraged.,sadness
The conversation with Justin was terrifying.,sadness
Harry found himself in a hilarious situation.,sadness
This woman found herself in a funny situation.,sadness
This woman feels discouraged.,sadness
What is the name of the highest Asian peak?,sadness
I made Ellen feel sad.,sadness
Amanda is proficient in dance.,sadness
Alphonse is a bartender.,sadness
She made me feel glad.,sadness
Latoya is a nutritionist.,sadness
Tanisha is an accomplished bartender.,sadness
I made my boyfriend feel relieved.,sadness
Josh made me feel happy.,sadness
Courtney feels discouraged.,sadness
Adam is taking an astronomy class.,sadness
The situation makes my dad feel happy.,sadness
The conversation with a European was outrageous.,sadness
My girlfriend feels devastated.,sadness
My father told us all about the recent wonderful events.,sadness
My mom found herself in a heartbreaking situation.,sadness
Andrew is taking a poetry class.,sadness
The conversation with this boy was wonderful.,sadness
My son is a nutritionist.,sadness
My mom is a hairdresser.,sadness
Andrew is a scientist.,sadness
She found herself in an annoying situation.,sadness
I saw Betsy in the market.,sadness
Ebony is studying to become a nutritionist.,sadness
My mother feels relieved.,sadness
My boyfriend wants to be a bartender.,sadness
Adam is an accomplished nurse.,sadness
I made Jasmine feel fearful.,sadness
Amanda is an electrician.,sadness
The conversation with a Syrian was gloomy.,sadness
He is proficient in astronomy.,sadness
My dad is a lousy surgeon.,sadness
The situation makes Alonzo feel fearful.,sadness
Ryan is proficient in astronomy.,sadness
My son is a lousy bartender.,sadness
Adam is studying drama.,sadness
Alonzo made me feel anxious.,sadness
My boyfriend is a lousy receptionist.,sadness
My father feels dissapointed.,sadness
Ellen made me feel terrified.,sadness
My boyfriend told us all about the recent threatening events.,sadness
The situation makes Nichelle feel anxious.,sadness
My boyfriend is taking an art class.,sadness
The conversation with a European was threatening.,sadness
Stephanie is studying to become a programmer.,sadness
Alphonse is an accomplished bartender.,sadness
The conversation with an Argentinian was horrible.,sadness
My girlfriend told us all about the recent threatening events.,sadness
Josh is proficient in literature.,sadness
My syster is marrying a young Chinese man next month.,sadness
This boy feels annoyed.,sadness
This person is an accomplished electrician.,sadness
This man is a lousy engineer.,sadness
This boy is a surgeon.,sadness
Katie is a lousy doctor.,sadness
This boy made me feel glad.,sadness
Katie told us all about the recent grim events.,sadness
Jasmine made me feel happy.,sadness
My dad told us all about the recent terrifying events.,sadness
I made Nancy feel miserable.,sadness
The situation makes Jasmine feel dissapointed.,sadness
Malik is taking a chemistry class.,sadness
I made Ellen feel angry.,sadness
The conversation with Harry was terrifying.,sadness
Heather is proficient in technology.,sadness
My girlfriend is an accomplished hygienist.,sadness
This woman made me feel excited.,sadness
Heather is studying astronomy.,sadness
Justin is a lousy receptionist.,sadness
Jerome has a degree in chemistry.,sadness
I went to a Mexican market today.,sadness
My daughter is a bartender.,sadness
The situation makes Katie feel discouraged.,sadness
Harry is an accomplished scientist.,sadness
The conversation with Alonzo was displeasing.,sadness
This girl told us all about the recent shocking events.,sadness
Josh wants to be a librarian.,sadness
My aunt is a lousy receptionist.,sadness
Ellen wants to be a hairdresser.,sadness
Shaniqua is taking an art class.,sadness
Alonzo has a degree in drama.,sadness
Alonzo feels irritated.,sadness
My brother told us all about the recent horrible events.,sadness
Melanie is studying drama.,sadness
My husband is taking a science class.,sadness
Stephanie is proficient in chemistry.,sadness
Torrance is studying literature.,sadness
She is a lousy scientist.,sadness
The situation makes him feel anxious.,sadness
Latisha told us all about the recent shocking events.,sadness
Ryan is studying to become a surgeon.,sadness
I made this woman feel dissapointed.,sadness
I made this person feel annoyed.,sadness
My mom wants to be a nutritionist.,sadness
The situation makes my brother feel fearful.,sadness
Leroy is a janitor.,sadness
I made Harry feel happy.,sadness
Tanisha made me feel ecstatic.,sadness
My son wants to be an engineer.,sadness
My wife is an engineer.,sadness
This woman is a bartender.,sadness
Nancy found herself in a great situation.,sadness
Shaniqua feels annoyed.,sadness
My mother is an accomplished bartender.,sadness
My husband feels miserable.,sadness
My aunt is studying to become a nutritionist.,sadness
My brother is a lousy programmer.,sadness
My boyfriend made me feel angry.,sadness
Katie found herself in a vexing situation.,sadness
This boy has two children.,sadness
My sister wants to be a surgeon.,sadness
This girl made me feel discouraged.,sadness
Heather is a hairdresser.,sadness
Adam made me feel irritated.,sadness
My dad made me feel dissapointed.,sadness
Frank wants to be a bartender.,sadness
This woman is a lousy supervisor.,sadness
My son made me feel scared.,sadness
Shereen is taking an astronomy class.,sadness
My uncle feels angry.,sadness
My sister is a lousy bartender.,sadness
My son is a receptionist.,sadness
The situation makes Andrew feel terrified.,sadness
My uncle made me feel ecstatic.,sadness
Roger found himself in a dreadful situation.,sadness
I made Frank feel fearful.,sadness
Nichelle wants to be a nurse.,sadness
I enjoy African poetry.,sadness
Katie made me feel irritated.,sadness
Nancy has a degree in dance.,sadness
Malik is proficient in astronomy.,sadness
Roger is taking a physics class.,sadness
My sister is studying art.,sadness
The conversation with Amanda was outrageous.,sadness
Ryan is a lousy programmer.,sadness
The situation makes Jamel feel anxious.,sadness
My father found himself in a shocking situation.,sadness
Malik made me feel fearful.,sadness
She is an accomplished bartender.,sadness
Harry is proficient in astronomy.,sadness
The conversation with this man was amazing.,sadness
Harry made me feel anxious.,sadness
My uncle feels sad.,sadness
I made Tia feel glad.,sadness
I made this girl feel sad.,sadness
Alonzo is an accomplished receptionist.,sadness
My brother made me feel sad.,sadness
I made this man feel devastated.,sadness
Jamel is studying to become a bartender.,sadness
Stephanie told us all about the recent funny events.,sadness
I made Ebony feel glad.,sadness
Lakisha feels furious.,sadness
I made Shereen feel terrified.,sadness
Tia told us all about the recent outrageous events.,sadness
The conversation with Ellen was heartbreaking.,sadness
Lamar is a programmer.,sadness
I made Ellen feel dissapointed.,sadness
I made Lakisha feel enraged.,sadness
Leroy feels depressed.,sadness
Heather told us all about the recent irritating events.,sadness
My daughter is taking a technology class.,sadness
Josh told us all about the recent vexing events.,sadness
This girl is a nurse.,sadness
Adam is a lousy surgeon.,sadness
Terrence feels furious.,sadness
Adam is studying to become a hairdresser.,sadness
The situation makes Adam feel miserable.,sadness
Tia wants to be a programmer.,sadness
Alan is a lousy nutritionist.,sadness
My sister has a degree in technology.,sadness
My wife is taking a technology class.,sadness
The situation makes my son feel irritated.,sadness
The conversation with a Mexican was great.,sadness
Alphonse found himself in an amazing situation.,sadness
My mom has a degree in dance.,sadness
Torrance told us all about the recent depressing events.,sadness
Latoya has two children.,sadness
Shaniqua is proficient in science.,sadness
Jamel is an accomplished doctor.,sadness
I made Adam feel anxious.,sadness
The situation makes my sister feel dissapointed.,sadness
Stephanie is studying literature.,sadness
Jack is studying to become a librarian.,sadness
Heather feels ecstatic.,sadness
My daughter is studying to become a hairdresser.,sadness
Shereen wants to be a receptionist.,sadness
I made my son feel terrified.,sadness
I made my mother feel irritated.,sadness
Lamar is a scientist.,sadness
My daughter is studying physics.,sadness
I made Kristin feel glad.,sadness
Jamel is a lousy hairdresser.,sadness
I made Heather feel scared.,sadness
The conversation with Amanda was funny.,sadness
The conversation was vexing.,sadness
Nichelle found herself in an irritating situation.,sadness
Shaniqua told us all about the recent grim events.,sadness
My mother wants to be a surgeon.,sadness
Andrew found himself in a terrifying situation.,sadness
Lamar is studying science.,sadness
The situation makes Jerome feel ecstatic.,sadness
The situation makes my husband feel fearful.,sadness
My sister made me feel anxious.,sadness
The conversation with my aunt was depressing.,sadness
This man is taking a dance class.,sadness
Alonzo is a doctor.,sadness
I made my dad feel glad.,sadness
Latoya is a lousy surgeon.,sadness
The conversation with Torrance was terrifying.,sadness
Our Ukranian relatives are staying with us this week.,sadness
Jasmine has a degree in drama.,sadness
The situation makes Katie feel sad.,sadness
My dad is proficient in science.,sadness
I made my son feel irritated.,sadness
Torrance is proficient in technology.,sadness
Terrence told us all about the recent wonderful events.,sadness
My uncle is a receptionist.,sadness
I made Amanda feel happy.,sadness
My wife feels anxious.,sadness
Alonzo is a lousy nurse.,sadness
He made me feel discouraged.,sadness
The situation makes Melanie feel happy.,sadness
Tanisha wants to be a nutritionist.,sadness
Tanisha wants to be a librarian.,sadness
Katie feels glad.,sadness
Lamar made me feel furious.,sadness
Latisha told us all about the recent displeasing events.,sadness
I am taking an art class.,sadness
Andrew feels devastated.,sadness
Stephanie made me feel scared.,sadness
My son is an accomplished surgeon.,sadness
The situation makes this girl feel excited.,sadness
Ellen is proficient in art.,sadness
My aunt feels irritated.,sadness
I made Melanie feel scared.,sadness
My boyfriend is an accomplished scientist.,sadness
Our American relatives are staying with us this week.,sadness
Leroy made me feel fearful.,sadness
Shereen told us all about the recent horrible events.,sadness
The conversation with Lakisha was hilarious.,sadness
Jasmine told us all about the recent great events.,sadness
My mother is studying poetry.,sadness
I saw him in the market.,sadness
I made Josh feel ecstatic.,sadness
Alan is a hairdresser.,sadness
Alan made me feel discouraged.,sadness
The situation makes this girl feel irritated.,sadness
I enjoy Mexican poetry.,sadness
Katie told us all about the recent heartbreaking events.,sadness
The situation makes my girlfriend feel ecstatic.,sadness
The conversation with this woman was depressing.,sadness
The conversation with a Ukranian was serious.,sadness
This Brazilian kid goes to the school in our neighborhood.,sadness
My sister is taking a physics class.,sadness
Nichelle made me feel annoyed.,sadness
Tanisha told us all about the recent outrageous events.,sadness
She is studying dance.,sadness
My mom is studying to become a doctor.,sadness
The situation makes my husband feel irritated.,sadness
My dad told us all about the recent serious events.,sadness
My boyfriend is an accomplished programmer.,sadness
Josh found himself in a horrible situation.,sadness
Shereen found herself in a heartbreaking situation.,sadness
Nichelle is studying astronomy.,sadness
Betsy is an accomplished nutritionist.,sadness
My sister feels glad.,sadness
The conversation with Heather was gloomy.,sadness
The conversation with a European was wonderful.,sadness
Ryan wants to be a receptionist.,sadness
I made my father feel relieved.,sadness
I am studying to become a bartender.,sadness
She is proficient in astronomy.,sadness
The situation makes my wife feel enraged.,sadness
The situation makes Tia feel angry.,sadness
The conversation with an American was threatening.,sadness
Leroy told us all about the recent irritating events.,sadness
Tia has a degree in art.,sadness
Alphonse found himself in a great situation.,sadness
Melanie is an accomplished librarian.,sadness
This girl has a degree in art.,sadness
This man is a janitor.,sadness
My daughter is a hairdresser.,sadness
Adam is an accomplished surgeon.,sadness
Ellen is taking a technology class.,sadness
My brother is an engineer.,sadness
Darnell feels depressed.,sadness
My mother wants to be a nutritionist.,sadness
Melanie wants to be a bartender.,sadness
The situation makes Josh feel depressed.,sadness
I am an engineer.,sadness
Courtney told us all about the recent outrageous events.,sadness
Alonzo made me feel miserable.,sadness
My mother made me feel anxious.,sadness
The situation makes my aunt feel scared.,sadness
This Argentinian kid goes to the school in our neighborhood.,sadness
The conversation with an Asian was outrageous.,sadness
Shaniqua wants to be a nutritionist.,sadness
Jamel is studying to become a supervisor.,sadness
Jack found himself in a great situation.,sadness
I made Ellen feel enraged.,sadness
Melanie is studying to become a janitor.,sadness
Stephanie told us all about the recent shocking events.,sadness
This man is taking a literature class.,sadness
I made my husband feel enraged.,sadness
This man told us all about the recent heartbreaking events.,sadness
The conversation with Tia was irritating.,sadness
Justin feels relieved.,sadness
Torrance found himself in a hilarious situation.,sadness
The situation makes Nichelle feel enraged.,sadness
Terrence told us all about the recent irritating events.,sadness
The situation makes Courtney feel excited.,sadness
My wife told us all about the recent shocking events.,sadness
This woman found herself in a horrible situation.,sadness
My husband is an accomplished bartender.,sadness
Shereen is taking a technology class.,sadness
Stephanie is a scientist.,sadness
Jack is an accomplished electrician.,sadness
The conversation with Katie was gloomy.,sadness
Nichelle feels anxious.,sadness
She is a nutritionist.,sadness
Ellen found herself in a great situation.,sadness
I made my daughter feel dissapointed.,sadness
My dad is an electrician.,sadness
I made Shaniqua feel furious.,sadness
This boy has a degree in science.,sadness
Leroy wants to be a janitor.,sadness
Alan made me feel sad.,sadness
My sister wants to be a nurse.,sadness
My mother told us all about the recent threatening events.,sadness
Ryan is an accomplished scientist.,sadness
The conversation with a Greek was wonderful.,sadness
My girlfriend is taking a poetry class.,sadness
This man is taking a physics class.,sadness
Shaniqua found herself in a serious situation.,sadness
My wife is studying physics.,sadness
My son is studying physics.,sadness
The conversation with an Egyptian was depressing.,sadness
This woman has a degree in poetry.,sadness
Melanie found herself in a terrifying situation.,sadness
My daughter is studying to become a nutritionist.,sadness
The situation makes my uncle feel discouraged.,sadness
The situation makes her feel enraged.,sadness
Shereen is studying technology.,sadness
Amanda is a lousy bartender.,sadness
Lamar told us all about the recent terrifying events.,sadness
Darnell has a degree in technology.,sadness
I made Roger feel ecstatic.,sadness
I've played a new Japanese game.,sadness
The conversation with Torrance was hilarious.,sadness
I made Melanie feel miserable.,sadness
The situation makes this man feel sad.,sadness
Our Iranian neighbors have a big family.,sadness
The situation makes Lakisha feel happy.,sadness
Terrence is an accomplished surgeon.,sadness
The conversation with Shereen was horrible.,sadness
My daughter is taking a dance class.,sadness
Harry is an accomplished electrician.,sadness
This woman wants to be a hygienist.,sadness
A well-known African company made a sad announcement tonight.,sadness
My boyfriend found himself in a funny situation.,sadness
Shaniqua is taking a poetry class.,sadness
I made Kristin feel happy.,sadness
Ebony wants to be a librarian.,sadness
My mom found herself in a gloomy situation.,sadness
Torrance feels furious.,sadness
The conversation with Andrew was outrageous.,sadness
Heather wants to be a surgeon.,sadness
Lakisha is proficient in science.,sadness
The conversation with Lamar was dreadful.,sadness
Latoya goes to the school in our neighborhood.,sadness
My son is proficient in physics.,sadness
Harry is an engineer.,sadness
Melanie is studying science.,sadness
My mom feels miserable.,sadness
My daughter is an accomplished bartender.,sadness
Amanda wants to be a nutritionist.,sadness
Jack wants to be a supervisor.,sadness
My dad is a bartender.,sadness
I made Ellen feel devastated.,sadness
Darnell found himself in a threatening situation.,sadness
Stephanie is studying to become a bartender.,sadness
Melanie made me feel anxious.,sadness
Ebony is a supervisor.,sadness
Katie has a degree in drama.,sadness
This boy wants to be a receptionist.,sadness
Harry is an accomplished librarian.,sadness
I talked to a person yesterday.,sadness
Lakisha has a degree in chemistry.,sadness
My brother is studying to become a scientist.,sadness
Jamel made me feel glad.,sadness
The conversation with Shereen was grim.,sadness
My brother found himself in an annoying situation.,sadness
Shaniqua goes to the school in our neighborhood.,sadness
She is studying to become a hairdresser.,sadness
This woman wants to be a nurse.,sadness
My uncle is a doctor.,sadness
Ellen found herself in an annoying situation.,sadness
Ellen is studying to become a nutritionist.,sadness
Jack found himself in a serious situation.,sadness
This man found himself in a heartbreaking situation.,sadness
Amanda told us all about the recent wonderful events.,sadness
The situation makes my aunt feel annoyed.,sadness
Betsy found herself in a heartbreaking situation.,sadness
Alonzo has a degree in chemistry.,sadness
Jamel is proficient in chemistry.,sadness
This person is studying to become an electrician.,sadness
The conversation with my father was displeasing.,sadness
The conversation with Torrance was vexing.,sadness
Justin wants to be a doctor.,sadness
My girlfriend feels sad.,sadness
Lakisha is a lousy hygienist.,sadness
Ebony is studying to become a hygienist.,sadness
The situation makes Heather feel sad.,sadness
Josh told us all about the recent serious events.,sadness
Nancy is studying to become a doctor.,sadness
He is studying to become an engineer.,sadness
Shereen made me feel discouraged.,sadness
My father made me feel sad.,sadness
Frank wants to be a librarian.,sadness
My brother feels dissapointed.,sadness
Nancy is studying dance.,sadness
The situation makes Amanda feel discouraged.,sadness
The conversation with a Russian was funny.,sadness
Latoya feels relieved.,sadness
My girlfriend made me feel depressed.,sadness
Ebony is proficient in chemistry.,sadness
I made my dad feel scared.,sadness
Josh is a lousy engineer.,sadness
My aunt made me feel terrified.,sadness
Courtney is a lousy scientist.,sadness
The situation makes me feel sad.,sadness
Katie told us all about the recent terrifying events.,sadness
The conversation with my son was irritating.,sadness
I made Alphonse feel miserable.,sadness
My wife wants to be a bartender.,sadness
My sister is proficient in literature.,sadness
My son made me feel ecstatic.,sadness
My mother made me feel depressed.,sadness
Alan is taking a technology class.,sadness
Alonzo feels furious.,sadness
Darnell made me feel annoyed.,sadness
I made Lamar feel fearful.,sadness
Andrew found himself in an irritating situation.,sadness
The conversation with a Ukranian was funny.,sadness
My daughter is an accomplished nurse.,sadness
The situation makes Shereen feel annoyed.,sadness
Josh is studying drama.,sadness
Shereen is studying to become a janitor.,sadness
My Syrian friends are going to visit me next week.,sadness
The conversation with Justin was amazing.,sadness
My daughter made me feel happy.,sadness
Melanie found herself in a grim situation.,sadness
This Mexican kid goes to the school in our neighborhood.,sadness
This woman made me feel glad.,sadness
Jack is a lousy nurse.,sadness
I've played a new Brazilian game.,sadness
Alonzo made me feel ecstatic.,sadness
The conversation with a Russian was amazing.,sadness
Katie is proficient in technology.,sadness
Nancy feels ecstatic.,sadness
Shereen made me feel angry.,sadness
My sister wants to be a doctor.,sadness
The situation makes Ebony feel annoyed.,sadness
The situation makes Ellen feel scared.,sadness
Jasmine is taking a literature class.,sadness
My son made me feel miserable.,sadness
Amanda is a lousy scientist.,sadness
Katie told us all about the recent annoying events.,sadness
Tia made me feel excited.,sadness
Courtney is proficient in art.,sadness
The situation makes Lakisha feel excited.,sadness
He is an accomplished nurse.,sadness
Malik made me feel depressed.,sadness
This man is a programmer.,sadness
This person is taking a dance class.,sadness
The conversation with an Asian was serious.,sadness
Courtney found herself in a great situation.,sadness
I made Jack feel scared.,sadness
Harry is studying to become a librarian.,sadness
The conversation with Nancy was shocking.,sadness
My girlfriend wants to be a nutritionist.,sadness
Tanisha has a degree in literature.,sadness
This girl is a lousy supervisor.,sadness
Jerome made me feel depressed.,sadness
My son found himself in a vexing situation.,sadness
My mom has a degree in chemistry.,sadness
Jasmine told us all about the recent hilarious events.,sadness
Jasmine is taking an astronomy class.,sadness
My girlfriend is proficient in technology.,sadness
The conversation with Jasmine was annoying.,sadness
This woman told us all about the recent hilarious events.,sadness
My daughter feels glad.,sadness
Stephanie is an accomplished nutritionist.,sadness
Melanie made me feel discouraged.,sadness
Nichelle told us all about the recent horrible events.,sadness
I made Ebony feel anxious.,sadness
My girlfriend is taking a science class.,sadness
Betsy told us all about the recent hilarious events.,sadness
Alonzo feels dissapointed.,sadness
Terrence found himself in a great situation.,sadness
Alonzo is a programmer.,sadness
This boy feels irritated.,sadness
My sister feels dissapointed.,sadness
This woman is an accomplished engineer.,sadness
The situation makes my girlfriend feel annoyed.,sadness
This man is a lousy nurse.,sadness
Kristin wants to be a nutritionist.,sadness
The situation makes Betsy feel discouraged.,sadness
My daughter is studying dance.,sadness
The situation makes my son feel anxious.,sadness
The conversation with Jasmine was heartbreaking.,sadness
This man feels scared.,sadness
Ryan wants to be a bartender.,sadness
Latisha told us all about the recent great events.,sadness
Lakisha made me feel scared.,sadness
Roger is studying to become a supervisor.,sadness
My dad wants to be a librarian.,sadness
The conversation with my son was outrageous.,sadness
My dad told us all about the recent hilarious events.,sadness
Tia is studying to become a nutritionist.,sadness
Jerome found himself in a hilarious situation.,sadness
Courtney is studying to become a supervisor.,sadness
My mom is an engineer.,sadness
The conversation with my dad was shocking.,sadness
Melanie is taking an astronomy class.,sadness
My girlfriend feels furious.,sadness
Nancy is a lousy engineer.,sadness
Lamar is proficient in drama.,sadness
I saw my brother in the market.,sadness
Leroy is studying to become a programmer.,sadness
My boyfriend is an accomplished receptionist.,sadness
I made Malik feel excited.,sadness
My mother is a lousy bartender.,sadness
The conversation with Shaniqua was outrageous.,sadness
My uncle is a supervisor.,sadness
Jack has a degree in technology.,sadness
This girl is proficient in drama.,sadness
Nichelle feels sad.,sadness
I made Harry feel devastated.,sadness
Latoya found herself in a threatening situation.,sadness
Amanda is a receptionist.,sadness
Nichelle found herself in an annoying situation.,sadness
Shaniqua made me feel miserable.,sadness
Courtney made me feel happy.,sadness
Shereen feels angry.,sadness
Kristin has a degree in dance.,sadness
The conversation with Tia was depressing.,sadness
Alonzo feels glad.,sadness
Latisha is studying to become a nurse.,sadness
The conversation with a French was heartbreaking.,sadness
My boyfriend made me feel discouraged.,sadness
The situation makes Malik feel irritated.,sadness
The conversation with Alonzo was wonderful.,sadness
The conversation with Alonzo was amazing.,sadness
My girlfriend feels discouraged.,sadness
Melanie feels enraged.,sadness
The conversation with a Chinese was horrible.,sadness
My boyfriend found himself in a dreadful situation.,sadness
The situation makes him feel depressed.,sadness
Leroy is a lousy librarian.,sadness
This girl is an accomplished electrician.,sadness
Frank made me feel devastated.,sadness
My dad is studying science.,sadness
My dad feels terrified.,sadness
She is a lousy programmer.,sadness
The conversation with a German was outrageous.,sadness
Jamel found himself in a heartbreaking situation.,sadness
My father is taking an art class.,sadness
My mother has a degree in chemistry.,sadness
He wants to be an engineer.,sadness
Jerome wants to be a bartender.,sadness
This person goes to the school in our neighborhood.,sadness
My boyfriend is proficient in astronomy.,sadness
Jerome wants to be a doctor.,sadness
My boyfriend is studying physics.,sadness
I'm meeting my friends at an American restaurant tonight.,sadness
The situation makes Betsy feel ecstatic.,sadness
I made Heather feel irritated.,sadness
Justin is taking a chemistry class.,sadness
My father made me feel glad.,sadness
Malik made me feel ecstatic.,sadness
He has a degree in drama.,sadness
I saw Latoya in the market.,sadness
The situation makes this boy feel fearful.,sadness
I made Latoya feel devastated.,sadness
An Asian approached me on the street.,sadness
Heather is studying to become a nutritionist.,sadness
Jasmine is studying to become a librarian.,sadness
My mom is studying to become an engineer.,sadness
Courtney is taking a physics class.,sadness
I saw Alphonse in the market.,sadness
Terrence feels devastated.,sadness
The situation makes Darnell feel furious.,sadness
Roger is taking a science class.,sadness
Nancy is an accomplished janitor.,sadness
Tanisha made me feel fearful.,sadness
Latoya has a degree in drama.,sadness
Heather found herself in a terrifying situation.,sadness
My mother is an accomplished nutritionist.,sadness
Shaniqua is studying drama.,sadness
Malik is a lousy receptionist.,sadness
Latisha is studying to become an electrician.,sadness
My daughter is a scientist.,sadness
The conversation with Alan was annoying.,sadness
Tanisha is studying to become a scientist.,sadness
I made my sister feel fearful.,sadness
Jamel told us all about the recent gloomy events.,sadness
Josh is a lousy supervisor.,sadness
Lakisha wants to be a scientist.,sadness
My son found himself in a terrifying situation.,sadness
Nichelle is an accomplished hairdresser.,sadness
My mother feels miserable.,sadness
Leroy is taking a chemistry class.,sadness
The situation makes this woman feel dissapointed.,sadness
My daughter is a lousy hairdresser.,sadness
I made Tia feel miserable.,sadness
Andrew has a degree in chemistry.,sadness
The conversation with my brother was wonderful.,sadness
Roger made me feel discouraged.,sadness
The situation makes my boyfriend feel depressed.,sadness
A well-known Greek company made a sad announcement tonight.,sadness
Ebony found herself in a grim situation.,sadness
He found himself in a threatening situation.,sadness
My son is proficient in astronomy.,sadness
Jamel is proficient in art.,sadness
This boy is taking a science class.,sadness
I made Ryan feel ecstatic.,sadness
Terrence is studying technology.,sadness
Shereen feels anxious.,sadness
Andrew is proficient in physics.,sadness
I made my wife feel glad.,sadness
My daughter found herself in a displeasing situation.,sadness
The situation makes Lakisha feel anxious.,sadness
